RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
102001,0,United States,country,,308693.0,307426.0,308973.0,310014.0,309673.0,309308.0,309967.0,312974.0,315223.0,317304.0,318969.0,318972.0,318417.0,318399.0,320608.0,323027.0,325578.0,327096.0,330155.0,333220.0,331721.0,324843.0,320871.0,328333.0,343897.0,359694.0,369842.0,375752.0,378017.0,378382.0,382944.0,390896.0,403501.0,411960.0,417049.0,417157.0,416915.0,417462.0,419740.0,423019.0,425803.0,426027.0,430621.0,440027.0,454429.0,463392.0,463887.0,454799.0,444897.0,437644.0,435014.0,431233.0,425240.0,422493.0,423383.0,430432.0,436599.0,444956.0,449771.0,453644.0,455595.0,455782.0,455891.0,452921.0,450450.0,451130.0,456146.0,463921.0,471909.0,478433.0,483282.0,484368.0,483049.0,482294.0
394913,1,"New York, NY",msa,NY,535453.0,538943.0,541379.0,545620.0,538870.0,532101.0,530382.0,529720.0,531504.0,527474.0,541852.0,543441.0,541604.0,526207.0,526708.0,534484.0,539589.0,541633.0,543479.0,547155.0,547333.0,547290.0,540492.0,537801.0,539623.0,554925.0,575883.0,592378.0,599568.0,596554.0,596165.0,602692.0,621349.0,639051.0,653377.0,663704.0,669855.0,677589.0,682410.0,680224.0,678083.0,673903.0,679521.0,690277.0,701830.0,709561.0,719247.0,723723.0,725132.0,712302.0,698760.0,683650.0,673432.0,673217.0,670664.0,674979.0,684108.0,704601.0,722831.0,737038.0,751633.0,754609.0,746709.0,732230.0,732951.0,739628.0,743904.0,751571.0,764598.0,782637.0,801839.0,814305.0,820281.0,811442.0
753899,2,"Los Angeles, CA",msa,CA,819001.0,814654.0,818758.0,818542.0,814474.0,804611.0,802625.0,808261.0,813443.0,809735.0,812829.0,817467.0,818792.0,821292.0,822416.0,824516.0,833739.0,847160.0,862412.0,868258.0,849139.0,829668.0,823174.0,850768.0,893091.0,927642.0,948141.0,948799.0,947579.0,941753.0,958835.0,980475.0,1015149.0,1041238.0,1062977.0,1067287.0,1068153.0,1070098.0,1077629.0,1086226.0,1100889.0,1107558.0,1122958.0,1138859.0,1171279.0,1186696.0,1186942.0,1164652.0,1142806.0,1123007.0,1116151.0,1112662.0,1102134.0,1101359.0,1095079.0,1121944.0,1118693.0,1120425.0,1113396.0,1126917.0,1148728.0,1152792.0,1163235.0,1171624.0,1173309.0,1171431.0,1176898.0,1188951.0,1209256.0,1223671.0,1237356.0,1237069.0,1220697.0,1214699.0
394463,3,"Chicago, IL",msa,IL,271408.0,271326.0,272137.0,276174.0,275013.0,277091.0,277040.0,280930.0,283150.0,282173.0,278820.0,275653.0,274301.0,274152.0,275470.0,277829.0,280407.0,282473.0,285975.0,291648.0,296255.0,292205.0,283363.0,281849.0,291924.0,307287.0,318118.0,321380.0,321042.0,318979.0,319848.0,323554.0,327282.0,331062.0,333830.0,333264.0,333144.0,331489.0,332230.0,330830.0,332749.0,336271.0,343459.0,347096.0,353035.0,356017.0,362422.0,357549.0,351896.0,344783.0,342291.0,341230.0,338349.0,337558.0,335691.0,338862.0,342765.0,349202.0,355987.0,361807.0,366486.0,365787.0,362126.0,360841.0,361073.0,363428.0,365349.0,369158.0,375142.0,381391.0,388957.0,395259.0,396983.0,397154.0
394514,4,"Dallas, TX",msa,TX,313499.0,311465.0,309253.0,309457.0,308641.0,308172.0,308132.0,310324.0,315110.0,318319.0,322576.0,322306.0,322574.0,320559.0,323897.0,323792.0,327221.0,328771.0,332684.0,332284.0,330212.0,323581.0,322728.0,331437.0,346174.0,357656.0,363883.0,368283.0,369948.0,371694.0,381362.0,393515.0,405127.0,412835.0,419567.0,423170.0,422628.0,424227.0,426178.0,427866.0,430663.0,436591.0,445690.0,454319.0,471943.0,489453.0,502213.0,499131.0,489739.0,479699.0,472885.0,467798.0,458956.0,451749.0,451448.0,453473.0,459828.0,464624.0,474282.0,480631.0,485446.0,485656.0,484938.0,481632.0,483313.0,485028.0,487926.0,491672.0,493564.0,498583.0,494432.0,495629.0,489598.0,490678.0
394692,5,"Houston, TX",msa,TX,284134.0,282260.0,282581.0,285305.0,289449.0,289128.0,288755.0,288080.0,290993.0,294959.0,296635.0,294532.0,292280.0,291825.0,293652.0,291868.0,294939.0,296434.0,300637.0,300387.0,299174.0,290877.0,289225.0,296067.0,309098.0,318439.0,323471.0,330544.0,334409.0,335488.0,341004.0,349794.0,361172.0,365918.0,369435.0,369176.0,366035.0,365173.0,368456.0,376590.0,381948.0,385059.0,389906.0,394495.0,402182.0,409051.0,413912.0,412687.0,404121.0,403562.0,398213.0,398898.0,394555.0,392548.0,390257.0,392183.0,400188.0,405808.0,407550.0,406887.0,407007.0,407963.0,410047.0,411448.0,406952.0,406031.0,407514.0,412853.0,420859.0,426677.0,431359.0,431770.0,426863.0,428601.0
395209,6,"Washington, DC",msa,VA,453669.0,452355.0,455837.0,457247.0,460966.0,462208.0,467477.0,471048.0,474725.0,470153.0,465964.0,464178.0,464776.0,468320.0,473411.0,480127.0,484181.0,482507.0,485190.0,492553.0,499422.0,492233.0,482831.0,487029.0,502228.0,521122.0,529361.0,533581.0,531155.0,529050.0,528844.0,536739.0,546669.0,557866.0,562955.0,562434.0,557466.0,553324.0,557712.0,563335.0,564874.0,560655.0,563301.0,579432.0,598547.0,611340.0,609725.0,599433.0,590910.0,581047.0,581162.0,579707.0,574028.0,568538.0,571165.0,582806.0,596259.0,604402.0,612980.0,614201.0,614812.0,611550.0,612663.0,610982.0,615452.0,614211.0,621930.0,632056.0,647661.0,658921.0,665142.0,666368.0,664118.0,664521.0
394974,7,"Philadelphia, PA",msa,PA,257011.0,255883.0,255203.0,254158.0,254224.0,254831.0,257661.0,259085.0,262978.0,262640.0,266251.0,266716.0,268817.0,267851.0,268434.0,269690.0,270945.0,273309.0,277118.0,281690.0,289678.0,287705.0,281804.0,276792.0,285140.0,299862.0,308962.0,312655.0,313685.0,315327.0,317941.0,320322.0,321555.0,321103.0,324893.0,329916.0,336751.0,334578.0,334298.0,334680.0,334897.0,331457.0,328608.0,330629.0,337067.0,345558.0,355107.0,359463.0,361680.0,357168.0,355309.0,352831.0,351338.0,350188.0,349155.0,352946.0,353830.0,359490.0,363830.0,372644.0,379107.0,377789.0,377431.0,374468.0,376101.0,376709.0,379731.0,381677.0,386317.0,392698.0,400150.0,404134.0,407820.0,404968.0
394856,8,"Miami, FL",msa,FL,352809.0,354305.0,356713.0,359957.0,358005.0,362585.0,362215.0,369083.0,367949.0,367424.0,359164.0,358358.0,357492.0,364908.0,365558.0,369623.0,371207.0,376626.0,378565.0,385544.0,385836.0,392139.0,389766.0,403738.0,417343.0,434337.0,442203.0,450442.0,460897.0,470245.0,480696.0,493543.0,512885.0,525050.0,531119.0,526825.0,523744.0,512842.0,508521.0,513267.0,529818.0,542946.0,555941.0,568437.0,582575.0,594167.0,597034.0,591515.0,574412.0,570539.0,570884.0,575035.0,563359.0,569395.0,570361.0,584721.0,584157.0,597680.0,604188.0,606385.0,605821.0,610142.0,622981.0,621918.0,622383.0,627627.0,643362.0,658022.0,663425.0,668542.0,675581.0,676786.0,668427.0,659134.0
394347,9,"Atlanta, GA",msa,GA,260340.0,261716.0,261967.0,265990.0,263359.0,264462.0,264910.0,267855.0,270633.0,272306.0,274590.0,274876.0,274335.0,274576.0,275363.0,277205.0,279616.0,281926.0,286781.0,290754.0,295164.0,289552.0,286842.0,289168.0,303443.0,315848.0,323449.0,325352.0,324244.0,326143.0,330541.0,336450.0,343010.0,349863.0,357823.0,361274.0,363384.0,367866.0,376543.0,384759.0,388828.0,386478.0,389565.0,392703.0,402833.0,410167.0,416754.0,415376.0,410475.0,407117.0,405861.0,405229.0,401426.0,396737.0,396537.0,400019.0,408842.0,416789.0,425679.0,429775.0,433256.0,432039.0,433249.0,431918.0,432925.0,429195.0,432387.0,436025.0,443030.0,444697.0,451604.0,453247.0,452877.0,450094.0
394404,10,"Boston, MA",msa,MA,538190.0,535116.0,537643.0,539822.0,537328.0,536163.0,536209.0,543471.0,544613.0,552253.0,553666.0,557364.0,550648.0,552265.0,550272.0,553680.0,557156.0,562342.0,572556.0,582949.0,593945.0,588638.0,580193.0,575565.0,589679.0,609992.0,626269.0,626592.0,626463.0,618351.0,628712.0,639823.0,661940.0,674117.0,686155.0,694502.0,699128.0,698955.0,700490.0,703864.0,705904.0,702994.0,707839.0,721586.0,745697.0,768976.0,793164.0,792891.0,781109.0,756903.0,747389.0,744242.0,739965.0,734076.0,728980.0,737346.0,753342.0,768100.0,779574.0,790981.0,796876.0,791654.0,783245.0,775945.0,776963.0,791189.0,802818.0,820865.0,823862.0,833412.0,838482.0,838685.0,835591.0,820576.0
394976,11,"Phoenix, AZ",msa,AZ,315958.0,315303.0,316930.0,318073.0,318553.0,320743.0,321753.0,324106.0,324466.0,325695.0,328386.0,329289.0,330567.0,330352.0,333846.0,339519.0,344642.0,350075.0,356195.0,362105.0,361349.0,352817.0,349853.0,360941.0,377343.0,393268.0,401852.0,409300.0,414088.0,421051.0,432841.0,444617.0,458168.0,467919.0,477724.0,480960.0,482006.0,482375.0,487364.0,494418.0,505972.0,513477.0,527946.0,540563.0,557330.0,565536.0,569550.0,562773.0,557783.0,546740.0,542585.0,535059.0,530852.0,525449.0,523621.0,530408.0,537727.0,548833.0,555971.0,559237.0,558616.0,559580.0,570114.0,576615.0,580179.0,571613.0,575223.0,577402.0,591797.0,593612.0,593238.0,582084.0,574036.0,573865.0
395057,12,"San Francisco, CA",msa,CA,1053277.0,1058667.0,1078936.0,1082727.0,1063792.0,1038613.0,1043816.0,1059281.0,1076795.0,1076598.0,1084751.0,1073742.0,1064331.0,1061805.0,1074356.0,1091321.0,1083497.0,1077661.0,1073213.0,1084716.0,1065806.0,1056396.0,1069713.0,1119081.0,1167078.0,1185319.0,1187318.0,1177412.0,1179014.0,1188786.0,1216469.0,1232447.0,1261583.0,1275488.0,1299094.0,1307584.0,1314654.0,1317444.0,1313164.0,1320835.0,1314283.0,1332981.0,1350639.0,1378051.0,1411317.0,1434653.0,1435856.0,1396148.0,1346524.0,1328628.0,1314946.0,1308001.0,1276616.0,1254382.0,1246842.0,1252948.0,1262885.0,1266398.0,1289562.0,1302104.0,1315877.0,1324593.0,1331262.0,1345130.0,1320533.0,1328801.0,1325484.0,1362934.0,1381906.0,1399915.0,1390381.0,1379418.0,1352498.0,1353775.0
395025,13,"Riverside, CA",msa,CA,382823.0,385377.0,384478.0,384812.0,382325.0,385428.0,388145.0,391789.0,391839.0,393713.0,396813.0,397442.0,398861.0,400744.0,406352.0,407777.0,407864.0,409231.0,413675.0,415750.0,411275.0,408343.0,411891.0,423636.0,440329.0,456492.0,470272.0,475136.0,481733.0,485311.0,495236.0,505677.0,518933.0,527849.0,533978.0,539273.0,543698.0,547142.0,551668.0,559032.0,567809.0,577014.0,585127.0,596894.0,611147.0,622883.0,622506.0,612190.0,601086.0,594488.0,589082.0,577053.0,569076.0,567522.0,574539.0,580038.0,586628.0,593655.0,598759.0,596577.0,595098.0,592521.0,599769.0,607033.0,614688.0,619389.0,622458.0,633187.0,639864.0,641870.0,637032.0,633597.0,629630.0,626963.0
394532,14,"Detroit, MI",msa,MI,200204.0,197508.0,195835.0,196349.0,197025.0,195658.0,195911.0,197366.0,199651.0,202974.0,205577.0,208301.0,208655.0,209674.0,209196.0,209370.0,209335.0,211231.0,209706.0,212584.0,215744.0,214083.0,212001.0,215563.0,225005.0,232428.0,232979.0,235864.0,236617.0,235469.0,233358.0,233229.0,238021.0,246460.0,251532.0,254804.0,254305.0,255711.0,256378.0,257191.0,256399.0,254708.0,256243.0,257572.0,261744.0,264995.0,269937.0,272294.0,271515.0,266566.0,264439.0,261363.0,258646.0,252645.0,254948.0,258082.0,262340.0,264420.0,269308.0,273167.0,272761.0,271513.0,270901.0,272478.0,270408.0,270100.0,269186.0,272810.0,276986.0,284514.0,288045.0,293849.0,294833.0,302510.0
395078,15,"Seattle, WA",msa,WA,553416.0,544861.0,544938.0,545942.0,547274.0,542641.0,543987.0,555873.0,563389.0,572142.0,571654.0,573396.0,570243.0,564645.0,567767.0,571694.0,586259.0,584100.0,588158.0,592108.0,598732.0,591225.0,592367.0,603394.0,629577.0,647464.0,661002.0,668604.0,667299.0,669776.0,676637.0,700550.0,726551.0,748708.0,759351.0,767560.0,769785.0,770573.0,773016.0,771556.0,777858.0,772036.0,791968.0,823484.0,867283.0,886646.0,874734.0,843465.0,818311.0,810737.0,814352.0,805636.0,785253.0,773119.0,761636.0,768313.0,770747.0,786769.0,800968.0,814611.0,826606.0,831851.0,829709.0,830205.0,820823.0,819189.0,825643.0,846690.0,875355.0,892740.0,899068.0,901303.0,898613.0,903751.0
394865,16,"Minneapolis, MN",msa,MN,283914.0,286162.0,289677.0,292460.0,293786.0,294583.0,295014.0,300574.0,303511.0,307463.0,307033.0,307465.0,306770.0,307763.0,308711.0,310235.0,310704.0,311033.0,311126.0,314586.0,318093.0,317714.0,314551.0,317927.0,327762.0,338044.0,346793.0,350827.0,351819.0,348320.0,347981.0,353049.0,357456.0,366177.0,371244.0,376900.0,378859.0,378296.0,378648.0,375389.0,374980.0,373853.0,376672.0,380378.0,389392.0,399128.0,408346.0,409181.0,404991.0,401647.0,401058.0,399712.0,392180.0,389915.0,384999.0,386628.0,386284.0,392360.0,400407.0,408410.0,417052.0,420760.0,417439.0,410585.0,405960.0,403346.0,404680.0,402207.0,406995.0,412113.0,419895.0,423413.0,426254.0,426129.0
395056,17,"San Diego, CA",msa,CA,694612.0,695039.0,699881.0,695394.0,697230.0,694227.0,698181.0,693497.0,694315.0,691492.0,694686.0,689096.0,689887.0,687956.0,695843.0,707443.0,715383.0,721587.0,721348.0,723950.0,718141.0,703012.0,701772.0,720997.0,751726.0,780018.0,799540.0,806729.0,811070.0,805674.0,827453.0,843845.0,877042.0,901894.0,932945.0,936606.0,931646.0,927563.0,933892.0,945183.0,947275.0,963579.0,990673.0,1032390.0,1062088.0,1079088.0,1065832.0,1041131.0,1009870.0,991440.0,992374.0,990144.0,989384.0,992416.0,993779.0,1017168.0,1022633.0,1050026.0,1052015.0,1070879.0,1092227.0,1113589.0,1105980.0,1091550.0,1063563.0,1062186.0,1076749.0,1104916.0,1129918.0,1132661.0,1143660.0,1140879.0,1128893.0,1125286.0
395148,18,"Tampa, FL",msa,FL,244190.0,243433.0,244376.0,248100.0,248684.0,252459.0,255786.0,257211.0,255995.0,255220.0,258989.0,262490.0,264621.0,263299.0,262274.0,262273.0,264516.0,268366.0,270884.0,272769.0,273233.0,273302.0,275516.0,280822.0,289879.0,297423.0,305049.0,308645.0,311435.0,313547.0,316979.0,323055.0,329385.0,338277.0,343105.0,345350.0,348444.0,352966.0,358922.0,365329.0,376547.0,386362.0,394099.0,400575.0,409341.0,419390.0,426192.0,429292.0,424994.0,419023.0,417096.0,416315.0,419490.0,420295.0,427127.0,429273.0,433750.0,436085.0,439970.0,438942.0,442030.0,443654.0,446028.0,450795.0,454246.0,456332.0,454427.0,458276.0,466576.0,467815.0,465448.0,459990.0,458441.0,456593.0
394530,19,"Denver, CO",msa,CO,452826.0,448782.0,450740.0,449152.0,448673.0,445307.0,447457.0,452335.0,459750.0,462958.0,464682.0,464425.0,462750.0,463021.0,463929.0,465959.0,463452.0,462228.0,465561.0,478536.0,481471.0,475515.0,468309.0,481094.0,499726.0,516069.0,527769.0,535256.0,538662.0,537711.0,541930.0,555466.0,573628.0,587804.0,600343.0,602734.0,607861.0,610668.0,609628.0,613530.0,617687.0,623574.0,632346.0,648239.0,676420.0,689685.0,691249.0,683728.0,674163.0,669412.0,661682.0,659393.0,649340.0,639574.0,642334.0,649354.0,659308.0,663132.0,667510.0,670637.0,673479.0,674137.0,674911.0,666734.0,657042.0,650383.0,655430.0,665613.0,676896.0,680090.0,680145.0,678111.0,681145.0,678051.0
394358,20,"Baltimore, MD",msa,MD,300326.0,303653.0,304398.0,303394.0,299369.0,298572.0,295787.0,301289.0,303526.0,309969.0,311482.0,312881.0,312004.0,309744.0,309990.0,309824.0,312905.0,315187.0,317412.0,323352.0,330710.0,329882.0,323153.0,320696.0,332159.0,343987.0,353803.0,352515.0,349039.0,345801.0,347534.0,348682.0,347517.0,348650.0,350639.0,352984.0,353253.0,356337.0,359776.0,361097.0,360287.0,360815.0,360521.0,364998.0,370740.0,378086.0,381092.0,378338.0,376913.0,377000.0,375890.0,371519.0,366600.0,364873.0,369455.0,373882.0,382889.0,388892.0,396234.0,399036.0,400893.0,404661.0,404020.0,406015.0,398584.0,399649.0,399114.0,407091.0,413383.0,420441.0,424669.0,424751.0,422985.0,422201.0
395121,21,"St. Louis, MO",msa,MO,205328.0,207115.0,207785.0,208270.0,207072.0,211077.0,210640.0,215755.0,214830.0,214537.0,214368.0,212548.0,214191.0,211547.0,212934.0,213319.0,214985.0,215854.0,216119.0,218957.0,222302.0,223254.0,219726.0,221265.0,226062.0,233138.0,235823.0,237198.0,236268.0,234354.0,239095.0,242134.0,245515.0,243318.0,245414.0,247834.0,249818.0,253026.0,253408.0,255679.0,253592.0,252598.0,253130.0,255526.0,259883.0,259630.0,264384.0,265233.0,268267.0,266406.0,265664.0,263564.0,259705.0,258387.0,258588.0,260917.0,263783.0,263368.0,270895.0,278267.0,287267.0,287190.0,283498.0,278573.0,272744.0,269058.0,271015.0,274692.0,280642.0,287575.0,296736.0,298852.0,301024.0,298674.0
394943,22,"Orlando, FL",msa,FL,263502.0,263602.0,263406.0,264286.0,268578.0,271047.0,273947.0,272951.0,273646.0,274507.0,276133.0,277194.0,278985.0,278165.0,278770.0,278317.0,283114.0,285823.0,289092.0,290254.0,291102.0,288781.0,288413.0,293751.0,302884.0,310801.0,313541.0,315870.0,316790.0,318269.0,321053.0,326337.0,336139.0,341223.0,350610.0,355789.0,363200.0,363062.0,366775.0,371097.0,379211.0,384188.0,391651.0,399559.0,410801.0,419643.0,426869.0,424151.0,422200.0,416287.0,421743.0,421981.0,421809.0,421943.0,424062.0,431655.0,434542.0,442377.0,448984.0,451206.0,451447.0,451330.0,454802.0,454603.0,455911.0,450282.0,451252.0,458280.0,461972.0,463911.0,461874.0,465920.0,465607.0,465745.0
394458,23,"Charlotte, NC",msa,NC,261107.0,262455.0,263236.0,265743.0,267857.0,269296.0,270445.0,270805.0,274994.0,276396.0,279221.0,280875.0,279083.0,281625.0,284244.0,288782.0,293137.0,293792.0,295872.0,297577.0,302598.0,298942.0,296497.0,299980.0,313722.0,326732.0,333863.0,337740.0,338544.0,337222.0,337502.0,342888.0,347662.0,356987.0,360572.0,365916.0,365392.0,368449.0,370568.0,376718.0,382736.0,384931.0,387383.0,388590.0,399933.0,410671.0,419141.0,419193.0,417883.0,420450.0,421230.0,421169.0,414242.0,414892.0,412326.0,418035.0,421947.0,433091.0,442789.0,448258.0,454448.0,455443.0,458729.0,452615.0,447722.0,443854.0,451629.0,462166.0,471381.0,480760.0,488002.0,490577.0,484817.0,483895.0
395055,24,"San Antonio, TX",msa,TX,250796.0,250990.0,253354.0,250842.0,250997.0,249030.0,250759.0,253822.0,256992.0,258690.0,260999.0,262147.0,263601.0,263272.0,266474.0,264351.0,263277.0,260181.0,262792.0,265838.0,268842.0,268865.0,269478.0,275650.0,283727.0,294142.0,299920.0,304295.0,306082.0,307173.0,308754.0,311991.0,317347.0,323494.0,327861.0,334485.0,337127.0,340452.0,343722.0,350032.0,356956.0,359210.0,359888.0,360369.0,369355.0,377964.0,383128.0,379968.0,379125.0,379201.0,379348.0,372285.0,370578.0,369012.0,375198.0,370853.0,367519.0,364746.0,369418.0,374806.0,373995.0,377890.0,377675.0,380694.0,374876.0,375292.0,373521.0,378180.0,379861.0,381534.0,380028.0,378944.0,377389.0,376953.0
394998,25,"Portland, OR",msa,OR,430649.0,429879.0,432807.0,429474.0,427865.0,426688.0,428489.0,429193.0,429426.0,430149.0,434189.0,436876.0,438119.0,436795.0,439512.0,444027.0,446495.0,449825.0,449763.0,453168.0,454130.0,453141.0,452102.0,456607.0,469994.0,484273.0,492611.0,497177.0,499129.0,502371.0,510624.0,522107.0,533297.0,540768.0,549659.0,557556.0,561202.0,560895.0,561513.0,565286.0,571585.0,576719.0,576543.0,581937.0,591727.0,608299.0,614639.0,611080.0,602786.0,594180.0,587161.0,584973.0,581128.0,572596.0,566268.0,567278.0,581236.0,591611.0,599174.0,603835.0,603663.0,602572.0,597997.0,599731.0,595324.0,591109.0,586221.0,589344.0,601077.0,614177.0,620654.0,619353.0,611771.0,615487.0
395045,26,"Sacramento, CA",msa,CA,440055.0,438057.0,441717.0,443511.0,443821.0,442349.0,446666.0,446549.0,448693.0,449832.0,456963.0,456981.0,457598.0,456604.0,460078.0,461090.0,458213.0,457740.0,457443.0,466589.0,470366.0,471090.0,471917.0,493408.0,518199.0,538156.0,537240.0,539826.0,539794.0,545750.0,552916.0,562901.0,574189.0,587519.0,599215.0,609315.0,610019.0,607495.0,596852.0,597048.0,601727.0,612492.0,622229.0,642201.0,657480.0,668377.0,660111.0,655703.0,640145.0,632635.0,623715.0,614025.0,601043.0,593349.0,597159.0,603067.0,609174.0,615184.0,629921.0,633547.0,639399.0,640947.0,648283.0,644212.0,635205.0,627908.0,633617.0,638569.0,643457.0,643660.0,649872.0,651972.0,654003.0,650648.0
394982,27,"Pittsburgh, PA",msa,PA,190306.0,188802.0,187189.0,187598.0,188770.0,188891.0,190802.0,189723.0,191700.0,192723.0,195431.0,195766.0,195965.0,194548.0,195934.0,197183.0,198369.0,198166.0,196015.0,197776.0,203788.0,205893.0,205169.0,204252.0,207621.0,214895.0,218212.0,221744.0,219253.0,217089.0,216469.0,222695.0,228044.0,231797.0,234495.0,237697.0,240133.0,242446.0,240663.0,237825.0,232506.0,233851.0,234830.0,236580.0,238025.0,243149.0,246193.0,250318.0,249560.0,246343.0,242781.0,240416.0,239466.0,234184.0,230218.0,229915.0,233974.0,237335.0,244554.0,247045.0,250506.0,248745.0,247429.0,246937.0,245973.0,243541.0,245479.0,247797.0,254626.0,256495.0,259380.0,262645.0,265147.0,262174.0
394466,28,"Cincinnati, OH",msa,OH,191718.0,192235.0,193865.0,197188.0,199232.0,198115.0,199361.0,198284.0,200048.0,199860.0,202065.0,204516.0,205073.0,205033.0,203595.0,204335.0,206115.0,207530.0,207683.0,209680.0,209811.0,208812.0,207959.0,210549.0,216405.0,221093.0,225507.0,227922.0,229672.0,229494.0,228391.0,229069.0,232993.0,237662.0,242919.0,246846.0,250617.0,251147.0,251603.0,252176.0,254790.0,255150.0,257171.0,257800.0,262005.0,265927.0,271074.0,270658.0,269285.0,268501.0,268570.0,262677.0,258792.0,255075.0,261577.0,264028.0,273219.0,279209.0,284030.0,287562.0,290223.0,289335.0,288795.0,288560.0,292363.0,289736.0,292563.0,295967.0,299919.0,304213.0,304856.0,311487.0,307236.0,312008.0
394355,29,"Austin, TX",msa,TX,394004.0,393216.0,392329.0,391965.0,390826.0,392148.0,390104.0,392295.0,395892.0,404961.0,411703.0,412479.0,409977.0,410174.0,410513.0,412289.0,416611.0,413635.0,420782.0,420195.0,426263.0,418142.0,417522.0,430520.0,452889.0,470218.0,481354.0,485141.0,496570.0,498847.0,517069.0,543013.0,575684.0,594069.0,600198.0,604330.0,601854.0,594426.0,587061.0,592837.0,607439.0,613989.0,627306.0,639979.0,667120.0,683217.0,687380.0,679861.0,667179.0,659673.0,652282.0,644981.0,619530.0,608771.0,596638.0,598452.0,598734.0,602446.0,607953.0,611083.0,606820.0,610938.0,602084.0,597990.0,593555.0,589737.0,593543.0,587011.0,598344.0,602878.0,609693.0,601001.0,598299.0,599146.0
394775,30,"Las Vegas, NV",msa,NV,296440.0,297475.0,303560.0,303931.0,306429.0,308500.0,308922.0,311634.0,309757.0,312744.0,310583.0,311463.0,312819.0,314662.0,316055.0,317569.0,322221.0,325011.0,326950.0,328324.0,327414.0,329126.0,331010.0,337573.0,342579.0,347411.0,352155.0,358337.0,366173.0,373171.0,378482.0,385486.0,395194.0,402891.0,409363.0,416380.0,421402.0,422671.0,421293.0,425723.0,432964.0,443684.0,451903.0,465042.0,481844.0,491776.0,492836.0,480899.0,471626.0,466625.0,469355.0,464130.0,455562.0,450284.0,448530.0,453637.0,451035.0,459013.0,460411.0,467424.0,474977.0,479274.0,481067.0,479185.0,478838.0,486119.0,490827.0,500875.0,503117.0,505550.0,507224.0,510489.0,508018.0,507452.0
394735,31,"Kansas City, MO",msa,MO,226396.0,225123.0,226716.0,226844.0,231837.0,234149.0,235626.0,237865.0,240174.0,242678.0,240081.0,238666.0,236937.0,238503.0,237256.0,236316.0,233261.0,235360.0,237808.0,245777.0,248229.0,248620.0,247256.0,252687.0,261552.0,270569.0,274447.0,275800.0,274613.0,273487.0,277719.0,279516.0,283940.0,286138.0,291371.0,293030.0,293981.0,296420.0,300329.0,301833.0,301490.0,303610.0,306555.0,313514.0,326973.0,342006.0,347331.0,341964.0,334625.0,330663.0,327608.0,321800.0,321005.0,317431.0,318427.0,317922.0,323105.0,329158.0,335227.0,339764.0,342536.0,341101.0,338221.0,338020.0,336900.0,334120.0,332456.0,331672.0,338679.0,342621.0,351103.0,351516.0,351372.0,352796.0
394492,32,"Columbus, OH",msa,OH,207967.0,210985.0,209910.0,210210.0,207965.0,205884.0,206477.0,208742.0,214722.0,219301.0,219421.0,217557.0,215636.0,213647.0,215557.0,214521.0,215895.0,215467.0,216558.0,222758.0,225316.0,227020.0,222057.0,225513.0,232055.0,238963.0,241691.0,243345.0,245468.0,245141.0,245719.0,247761.0,254460.0,260832.0,265855.0,267172.0,268795.0,270381.0,271575.0,270904.0,270405.0,271971.0,276050.0,276570.0,284176.0,290841.0,300007.0,303484.0,300317.0,299053.0,295656.0,297190.0,295778.0,291032.0,289967.0,291488.0,298722.0,306761.0,313296.0,315279.0,320022.0,320751.0,324348.0,317000.0,318010.0,319370.0,324199.0,324924.0,325794.0,327948.0,331663.0,333354.0,334447.0,333862.0
394705,34,"Indianapolis, IN",msa,IN,196862.0,195335.0,192996.0,194779.0,196235.0,201452.0,204276.0,205175.0,204275.0,205465.0,207087.0,209969.0,208797.0,209665.0,208568.0,207451.0,209109.0,210987.0,217002.0,219221.0,223087.0,224027.0,226669.0,230884.0,235296.0,240414.0,243755.0,243024.0,240116.0,236531.0,240162.0,241863.0,249227.0,252930.0,257530.0,259153.0,261986.0,265465.0,268666.0,269307.0,270565.0,268646.0,272544.0,274704.0,280742.0,286784.0,295306.0,298254.0,294937.0,290902.0,290181.0,286663.0,286499.0,285882.0,288136.0,288318.0,290906.0,297225.0,302345.0,304877.0,307324.0,308156.0,309347.0,306104.0,304608.0,307580.0,309739.0,312223.0,311992.0,315721.0,320104.0,321978.0,325188.0,325817.0
